words,spell,correct,frequency
ฺ,"['ใน', 'มี', 'จะ', 'ไป', 'มา', 'ก็', 'คน', 'ทำ', 'ผม', 'ดี', 'ปี', 'ลง', 'ดู', 'นำ', 'นะ', 'จน', 'หา', 'คำ', 'ใด', 'คง', 'ผล', 'ขอ', 'พอ', 'พบ', 'บน', 'สี', 'ใจ', 'ตน', 'ตา', 'รถ', 'ละ', 'ยา', 'ลด', 'คะ', 'ใบ', 'พา', 'แก', 'นา', 'ที', 'ยก', 'รอ', 'สิ', 'บท', 'จบ', 'อา', 'ไง', 'มิ', 'โต', 'โอ', 'จำ', 'ดำ', 'ตก', 'ชน', 'ซี', 'ไฟ', 'ชา', 'สา', 'ขา', 'เอ', 'ลา', 'ชม', 'รา', 'ศพ', 'นก', 'กา', 'วง', 'สุ', 'สม', 'ฝน', 'อี', 'อะ', 'ลม', 'ซะ', 'ตี', 'ซา', 'ดา', 'ระ', 'หู', 'ไอ', 'คอ', 'ทา', 'วิ', 'กะ', 'วา', 'กฎ', 'แล', 'คา', 'รึ', 'ขน', 'เค', 'พี', 'โร', 'ใส', 'หก', 'ดิ', 'สด', 'บา', 'กด', 'รี', 'จี', 'อก', 'พล', 'ผี', 'กู', 'เซ', 'รส', 'ริ', 'ติ', 'นิ', 'ลิ', 'ทน', 'ไท', 'วี', 'ปา', 'ซิ', 'กร', 'จิ', 'ยู', 'อิ', 'จง', 'โด', 'พร', 'โค', 'ลำ', 'โม', 'อด', 'วะ', 'โน', 'ชิ', 'เร', 'ลบ', 'เจ', 'ปู', 'ลี', 'โท', 'นี', 'โซ', 'ตะ', 'ยะ', 'โล', 'โก', 'กิ', 'เท', 'โย', 'เล', 'เม', 'บี', 'ธิ', 'จา', 'คม', 'เห', 'เน', 'นม', 'ชู', 'สบ', 'รู', 'ไร', 'งง', 'รบ', 'ฮะ', 'มะ', 'ยศ', 'นุ', 'คบ', 'พิ', 'งบ', 'หน', 'ซู', 'ไซ', 'ดุ', 'จด', 'เฮ', 'ไว', 'ยุ', 'สะ', 'ธี', 'ปน', 'สน', 'ญา', 'ตบ', 'อร', 'ทะ', 'วร', 'อุ', 'จอ', 'ฮา', 'ไต', 'จม', 'เด', 'รำ', 'ขำ', 'หอ', 'ทอ', 'วน', 'งู', 'นพ', 'ภู', 'ออ', 'ลอ', 'ภา', 'ชล', 'บ่', 'โบ', 'งา', 'ทิ', 'บก', 'คิ', 'ภพ', 'โจ', 'ชี', 'กุ', 'ฝา', 'จู', 'เก', 'ปก', 'กำ', 'ไม', 'เต', 'กก', 'เพ', 'ทร', 'ธน', 'ธง', 'ณา', 'กฏ', 'บู', 'ปะ', 'กี', 'ยง', 'เว', 'คุ', 'ได', 'ฮิ', 'ไล', 'โฮ', 'บุ', 'อบ', 'กอ', 'โป', 'เบ', 'หึ', 'ฟู', 'ลู', 'ไฮ', 'ดง', 'ปิ', 'รก', 'งด', 'กล', 'อม', 'ภิ', 'มน', 'พก', 'กบ', 'จุ', 'คี', 'สู', 'กง', 'รด', 'สึ', 'ซุ', 'สห', 'โช', 'มู', 'สร', 'ษา', 'ดม', 'ทู', 'ธา', 'แพ', 'ตำ', 'ไข', 'ไบ', 'คู', 'หด', 'ณี', 'เช', 'โพ', 'ถู', 'โส', 'โห', 'แค', 'รุ', 'เส', 'ใย', 'อู', 'ตุ', 'ผง', 'มด', 'อง', 'บิ', 'งอ', 'แอ', 'ปม', 'ปอ', 'ทบ', 'ชง', 'ณุ', 'ยี', 'ผา', 'ยย', 'ฟา', 'ฟี', 'ขะ', 'ชะ', 'ธร', 'ไน', 'แม', 'ยอ', 'ชก', 'ตอ', 'มอ', 'ซอ', 'สอ', 'เป', 'ไพ', 'บะ', 'ฤา', 'เฟ', 'บด', 'ศร', 'รม', 'สง', 'แช', 'รณ', 'ดด', 'ทุ', 'บอ', 'ฟิ', 'อำ', 'ทศ', 'แบ', 'พะ', 'แจ', 'ดะ', 'ฌิ', 'ตู', 'ซน', 'ปร', 'ขม', 'ไถ', 'นู', 'สำ', 'วก', 'ยำ', 'นน', 'ไค', 'เย', 'โถ', 'ถม', 'ษี', 'จร', 'มุ', 'ฮึ', 'นร', 'ไช', 'ถา', 'ฮง', 'ปุ', 'หง', 'พง', 'ขง', 'ตร', 'ยม', 'แห', 'ถก', 'ดก', 'โณ', 'ไห', 'ทย', 'ฟอ', 'แฮ', 'พฤ', 'ตง', 'ผุ', 'ศิ', 'ณะ', 'พู', 'ซบ', 'ฟะ', 'อน', 'ไก', 'โธ', 'ยน', 'ฤท', 'ศา', 'ฏี', 'ชุ', 'ฝี', 'มล', 'แป', 'โว', 'ชว', 'แง', 'นอ', 'สว', 'รง', 'โฟ', 'มร', 'แด', 'ษณ', 'โผ', 'ฉะ', 'คด', 'มก', 'กฤ', 'ทด', 'สก', 'ขบ', 'โง', 'สต', 'หะ', 'ฮู', 'ผู', 'นว', 'ฐา', 'ไส', 'ณิ', 'ขด', 'โข', 'ดล', 'ซึ', 'นค', 'นง', 'ลก', 'มณ', 'วอ', 'แฉ', 'งะ', 'คร', 'ภี', 'วู', 'ฐิ', 'แฟ', 'งก', 'นฤ', 'ฮี', 'รน', 'แน', 'ลุ', 'ษิ', 'เข', 'ตด', 'พุ', 'งม', 'ซด', 'คล', 'พณ', 'ภะ', 'แว', 'สค', 'จก', 'ทง', 'ศก', 'รย', 'มม', 'ซำ', 'โฆ', 'ให', 'ฉก', 'แส', 'จจ', 'ศุ', 'หุ', 'ปง', 'ถะ', 'ไฝ', 'ษร', 'นภ', 'แซ', 'แต', 'ตม', 'ๆๆ', 'โญ', 'ฮก', 'อส', 'ไย', 'บบ', 'ยล', 'แข', 'หิ', 'ยิ', 'อึ', 'ถุ', 'บล', 'ดอ', 'กน', 'นล', 'ผะ', 'ศะ', 'ซก', 'โภ', 'งำ', 'ฟุ', 'คต', 'อป', 'ฏา', 'ถิ', 'ลน', 'บง', 'มห', 'ฬา', 'ถี', 'ชำ', 'ขุ', 'โฉ', 'ไผ', 'ดร', 'ฟก', 'ฉี', 'มง', 'ภว', 'รพ', 'ยต', 'ธะ', 'ปด', 'พน', 'ทม', 'นท', 'ญะ', 'ยว', 'ไจ', 'แร', 'ซง', 'อว', 'ภค', 'เธ', 'ซม', 'มำ', 'ฮอ', 'ผิ', 'เง', 'ฑุ', 'นด', 'รท', 'มท', 'ฉา', 'ญี', 'ฏิ', 'จย', 'หล', 'สป', 'คช', 'กม', 'ฏร', 'ษะ', 'กช', 'ทส', 'เภ', 'ดน', 'เฉ', 'ตย', 'ฬี', 'ฤต', 'ศอ', 'กต', 'กษ', 'ผด', 'อล', 'ฑิ', 'ลล', 'คณ', 'ศี', 'หร', 'ไศ', 'จล', 'รว', 'กค', 'ถึ', 'วุ', 'ฎิ', 'ทก', 'ลว', 'บร', 'ลท', 'ฤๅ', 'ไธ', 'ชย', 'วล', 'งิ', 'หม', 'แย', 'รต', 'ญอ', 'มฤ', 'ฅน', 'ธอ', 'ใช', 'อพ', 'ฎา', 'วว', 'ธม', 'ปต', 'ถง', 'ศู', 'ภร', 'โศ', 'สถ', 'ฮน', 'ณพ', 'ฒิ', 'ศต', 'ฑี', 'มย', 'นส', 'ขี', 'ธุ', 'สพ', 'นย', 'แท', 'หำ', 'บำ', 'คห', 'ลป', 'ฌุ', 'ศึ', 'ศว', 'บม', 'ใต', 'เถ', 'นบ', 'ผก', 'ฑะ', 'ฏะ', 'ญญ', 'ใข', 'ฌา', 'สย', 'ฟง', 'รค', 'ฬิ', 'ฏก', 'ศล', 'ฎี', 'ฑา', 'ฒา', 'ชร', 'อภ', 'รร', 'ชอ', 'ฝู', 'ไภ', 'พจ', 'อค', 'รศ', 'วจ', 'ฤก', 'ฆา', 'พช', 'ใร', 'ดบ', 'ปฏ', 'ขร', 'ยพ', 'โฌ', 'ฐี', 'ฉง', 'ยบ', 'รช', 'ฉุ', 'ลพ', 'นต', 'ภุ', 'ใค', 'ลส', 'ดค', 'วส', 'ยส', 'คก', 'รป', 'สฤ', 'ดส', 'ตล', 'คฤ', 'ถน', 'แถ', 'งน', 'ใป', 'ตถ', 'สส', 'คึ', 'มต', 'ดต', 'ทท', 'ชด', 'เศ', 'บถ', 'พต', 'เผ', 'พย', 'งี', 'ญุ', 'ตึ', 'ธู', 'ใม', 'ขิ', 'ตต', 'โฑ', 'งุ', 'ฆต', 'ฆะ', 'สภ', 'พด', 'ฉิ', 'ยด', 'ธำ', 'สล', 'ทฤ', 'สท', 'จึ', 'ฎะ', 'ญิ', 'มค', 'ฉม', 'ฆพ', 'ใก', 'รจ', 'ศม', 'ษล', 'สช', 'วม', 'ศง', 'พม', 'ใอ', 'มึ', 'กท', 'พำ', 'ชบ', 'ศย', 'เณ', 'ณู', 'ทพ', 'ตจ', 'มบ', 'หบ', 'ธพ', 'รฐ', 'ษฏ', 'พศ', 'บช', 'ฑล', 'อห', 'ปฤ', 'ษษ', 'กศ', 'ปล', 'ฌู', 'ชญ', 'ไฉ', 'งพ', 'ภม', 'ทึ', 'ขณ', 'ยท', 'ฮุ', 'ฝึ', 'ทว', 'ศศ', 'บส', 'ษย', 'ฮำ', 'ภอ', 'วด', 'ปป', 'ฃา', 'ปท', 'ธต', 'ญู', 'ฐก', 'ดช', 'ฝง', 'ฐช', 'ษส', 'กจ', 'วบ', 'ถด', 'ดป', 'ฑู', 'วต', 'ถอ', 'ฐะ', 'หี', 'ยป', 'ษน', 'ชท', 'ปฐ', 'ทล', 'แผ', 'ฦๅ', 'ญจ', 'จส', 'ชค', 'ลภ', 'ซซ', 'วณ', 'ตป', 'สจ', 'ดึ', 'ฎร', 'ทป', 'มฆ', 'ฉู', 'ษฎ', 'ภณ', 'ใผ', 'ดท', 'ฟม', 'บค', 'ลช', 'ถร', 'ฟต', 'ไฆ', 'ฎก', 'ษก', 'รภ', 'งค', 'ฃร', 'บญ', 'ฆิ', 'อช', 'มจ', 'กพ', 'นึ', 'จพ', 'ฉน', 'ยึ', 'ธป', 'ผน', 'รห', 'ผบ', 'ขต', 'คค', 'ฝุ', 'ฐุ', 'นจ', 'เฌ', 'ลต', 'หฤ', 'มส', 'ลึ', 'คพ', 'ฉอ', 'ภก', 'ฮด', 'คศ', 'ชช', 'ใล', 'ฐน', 'บต', 'ถำ', 'ปำ', 'ดจ', 'อญ', 'ณณ', 'ตค', 'ปจ', 'ฝฎ', 'ชึ', 'พส', 'งึ', 'คญ', 'ตส', 'ยค', 'ทค', 'ฃศ', 'ฟฎ', 'ฆู', 'ปบ', 'ฦา', 'วพ', 'อท', 'ฮฮ', 'ใพ', 'กึ', 'คภ', 'พท', 'ขช', 'คท', 'ใฝ', 'ปญ', 'ฟด', 'ธณ', 'ฦก', 'ณก', 'ฌะ', 'ธช', 'เญ', 'บศ', 'ฃด', 'กส', 'ญบ', 'ปณ', 'ณำ', 'ภบ', 'ฉบ', 'จท', 'ฝะ', 'อจ', 'ตฤ', 'ษม', 'ณญ', 'เฃ', 'ฃี', 'ษุ', 'วช', 'ดพ', 'ฑพ', 'สญ', 'ฆี', 'ภน', 'อฏ', 'ฑป', 'นข', 'ขจ', 'ฃง', 'ยร', 'ตช', 'ฃณ', 'ศน', 'ศค', 'ธก', 'ญง', 'ภท', 'ขก', 'หค', 'ทฏ', 'ญถ', 'ปส', 'ฒน', 'ผอ', 'ผำ', 'โษ', 'ปถ', 'ธฤ', 'ใท', 'ฮม', 'ขค', 'ฆุ', 'กญ', 'ฯฯ', 'ภช', 'ฐณ', 'ฟล', 'ฝิ', 'ฎน', 'ฉล', 'ชต', 'บจ', 'ฃล', 'ธธ', 'ปช', 'ห่', 'ษบ', 'รล', 'ฌน', 'มช', 'ฉท', 'สศ', 'ษต', 'ชพ', 'คส', 'วท', 'แธ', 'ปค', 'ธึ', 'งศ', 'พึ', 'ขู', 'ฌช', 'มพ', 'ธบ', 'แภ', 'ฬห', 'ปพ', 'ฏฏ', 'ฅอ', 'ฝบ', 'ฝก', 'แศ', 'วค', 'ษท', 'ฒง', 'ภส', 'ลค', 'ผท', 'ฝด', 'ผส', 'ฝจ', 'พฎ', 'พค', 'ภฤ', 'ผจ', 'หห', 'สฐ', 'จช', 'จณ', 'ปึ', 'เฝ', 'ผึ', 'งช', 'ฃน', 'สณ', 'โฐ', 'ฌล', 'ฌด', 'ฎง', 'วป', 'ฅญ', 'ลณ', 'ฑร', 'ศภ', 'รญ', 'ธล', 'ตพ', 'งล', 'จต', 'ษจ', 'ฟจ', 'ฟน', 'บึ', 'ถป', 'ฎณ', 'ตศ', 'จญ', 'ศท', 'ญก', 'ฃอ', 'โฒ', 'ฬก', 'ถบ', 'ชส', 'ถว', 'ณต', 'ใศ']",ใน,3
นัั่ง,['นั่ง'],นั่ง,3
เส,['เส'],เส,2
รถขนของ,['รถขนของ'],รถขนของ,5
ล่าง,['ล่าง'],ล่าง,3
หลอด,['หลอด'],หลอด,6
เดิม,['เดิม'],เดิม,21
ข้า,['ข้า'],ข้า,2
การผลิ,['การผลิ'],การผลิ,2
นก,['นก'],นก,4
เผา,['เผา'],เผา,4
ปูน,['ปูน'],ปูน,2
หุ้ม,['หุ้ม'],หุ้ม,2
ขุดเจาะ,['ขุดเจาะ'],ขุดเจาะ,7
สำรวล,['สำรวล'],สำรวล,7
ปั้นจั่น,['ปั้นจั่น'],ปั้นจั่น,3
จั่น,['จั่น'],จั่น,5
รื้น,['รื้น'],รื้น,4
น้ำใต้ดิน,['น้ำใต้ดิน'],น้ำใต้ดิน,3
คาร์บอน,['คาร์บอน'],คาร์บอน,2
แทรก,['แทรก'],แทรก,35
เสียง,['เสียง'],เสียง,3
กระบวนการผลิต,['กระบวนการผลิต'],กระบวนการผลิต,2
เค,['เค'],เค,3
ริ,['ริ'],ริ,3
อง,['อง'],อง,2
ทาน,['ทาน'],ทาน,10
รร,['รร'],รร,10
อย,"['อา', 'คอย', 'อี', 'อะ', 'รอย', 'ลอย', 'อก', 'อิ', 'อด', 'ซอย', 'โย', 'อาย', 'หอย', 'อร', 'ถอย', 'อุ', 'ออ', 'อบ', 'อม', 'ดอย', 'ใย', 'อู', 'อง', 'บอย', 'ยย', 'เอย', 'ยอ', 'อำ', 'จอย', 'เย', 'ทย', 'โอย', 'อน', 'ฝอย', 'รย', 'สอย', 'ปอย', 'อส', 'ไย', 'ออย', 'อึ', 'อวย', 'อป', 'อว', 'วอย', 'จย', 'ตย', 'ไอย', 'อล', 'ชย', 'แย', 'อูย', 'อพ', 'อุย', 'มย', 'นย', 'ทอย', 'ตอย', 'นอย', 'สย', 'อัย', 'อภ', 'อค', 'กอย', 'ฮอย', 'ยอย', 'ชอย', 'มอย', 'พย', 'ศย', 'งอย', 'อห', 'ษย', 'อช', 'อท', 'อญ', 'ผอย', 'อฏ', 'อจ', 'อยบ', 'แอย', 'ฟอย']",อา,10
ร้าว,['ร้าว'],ร้าว,10
ซิ,['ซิ'],ซิ,12
ลั,"['ลง', 'ละ', 'ลด', 'ลา', 'ลม', 'ลับ', 'ลิ', 'ลำ', 'ลบ', 'ลี', 'ลัก', 'ลอ', 'ลัน', 'ลู', 'ลัด', 'ลัย', 'ลัง', 'ลก', 'ลุ', 'ลัส', 'ลัม', 'ลน', 'ลล', 'ลว', 'ลท', 'ลัค', 'ลัล', 'ลัว', 'ลป', 'ลัท', 'ลพ', 'ลส', 'ลัต', 'ลัษ', 'ลัพ', 'ลัญ', 'ลภ', 'ลช', 'ลต', 'ลึ', 'ลัช', 'ลค', 'ลัข', 'ลัฟ', 'ลัซ', 'ลณ']",ลง,10
โค,['โค'],โค,10
รล,['รล'],รล,10
ทำต่อ,"['ต่อ', 'ท่อ', 'ทำท่า', 'ทำตัว', 'ทำตา', 'ทื่อ', 'คำย่อ', 'เต่อ', 'คอต่อ', 'จต่อ', 'ลต่อ', 'ตต่อ']",ต่อ,2
ทดแทน,['ทดแทน'],ทดแทน,8
น้ำหอม,['น้ำหอม'],น้ำหอม,2
วางหน้า,['วังหน้า'],วังหน้า,2
คาร์บอเนต,['คาร์บอเนต'],คาร์บอเนต,2
แปลง,['แปลง'],แปลง,15
บ่อย,['บ่อย'],บ่อย,5
ขดลวด,['ขดลวด'],ขดลวด,3
ส่ง,['ส่ง'],ส่ง,4
กรีด,['กรีด'],กรีด,29
ของเก่า,['ของเก่า'],ของเก่า,4
แปรง,['แปรง'],แปรง,12
น้ง,['น้ง'],น้ง,2
ใน,['ใน'],ใน,2
ลูกเต๋า,['ลูกเต๋า'],ลูกเต๋า,3
ทำความ,"['ความ', 'ตีความ', 'บทความ', 'หาความ', 'ใจความ', 'พลความ', 'สความ', 'เสความ']",ความ,2
เก๊า,['เก๊า'],เก๊า,3
ภอด,"['ยอด', 'จอด', 'อด', 'ทอด', 'รอด', 'กอด', 'ถอด', 'ปอด', 'สอด', 'ลอด', 'แอด', 'ออด', 'มอด', 'บอด', 'ขอด', 'ฉอด', 'ตอด', 'คอด', 'วอด', 'โอด', 'ดอด', 'ซอด', 'พอด', 'ฟอด', 'ฮอด', 'เอด', 'นอด', 'ภอ', 'งอด', 'ผอด', 'ชอด']",ยอด,3
มอเตอร์,['มอเตอร์'],มอเตอร์,7
ราช,['ราช'],ราช,2
หม้อ,['หม้อ'],หม้อ,2
รืิ้อ,['รื้อ'],รื้อ,29
ดึก,['ดึก'],ดึก,2
ใบอนุญาต,['อนุญาต'],อนุญาต,3
กิจการ,['กิจการ'],กิจการ,2
ต่ออายุ,['ต่ออายุ'],ต่ออายุ,3
กำ,['กำ'],กำ,3
จี,['จี'],จี,2
ถูกจุด,['ถูกจุด'],ถูกจุด,2
ฌศษ,"['เศษ', 'โศษ']",เศษ,2
ประตูรั้ว,['ประตูรั้ว'],ประตูรั้ว,2
พื้นที่,['พื้นที่'],พื้นที่,2
